lego_set_id,lego_set_title,rebrickable_lego_set_url,bricket_lego_set_url,brickpicker_lego_set_url
41046-1,brown-bear039%3Bs-river-animals-2014,http://rebrickable.com/sets/41046-1/brown-bear039%3Bs-river-animals-2014,http://brickset.com/sets/41046-1,http://www.brickpicker.com/bpms/set.cfm?set=41046-1
41047-1,seal039%3Bs-little-rock-animals-2014,http://rebrickable.com/sets/41047-1/seal039%3Bs-little-rock-animals-2014,http://brickset.com/sets/41047-1,http://www.brickpicker.com/bpms/set.cfm?set=41047-1
30227-1,police-watercraft-police-2014,http://rebrickable.com/sets/30227-1/police-watercraft-police-2014,http://brickset.com/sets/30227-1,http://www.brickpicker.com/bpms/set.cfm?set=30227-1
40104-1,monthly-mini-model-october-2014-monster-lego-brand-store-2014,http://rebrickable.com/sets/40104-1/monthly-mini-model-october-2014-monster-lego-brand-store-2014,http://brickset.com/sets/40104-1,http://www.brickpicker.com/bpms/set.cfm?set=40104-1
850888-1,castle-knights-accessory-set-supplemental-2014,http://rebrickable.com/sets/850888-1/castle-knights-accessory-set-supplemental-2014,http://brickset.com/sets/850888-1,http://www.brickpicker.com/bpms/set.cfm?set=850888-1
30112-1,emmas-flower-stand-friends-2014,http://rebrickable.com/sets/30112-1/emmas-flower-stand-friends-2014,http://brickset.com/sets/30112-1,http://www.brickpicker.com/bpms/set.cfm?set=30112-1
30262-1,gorzan039%3Bs-walker--legends-of-chima-2014,http://rebrickable.com/sets/30262-1/gorzan039%3Bs-walker--legends-of-chima-2014,http://brickset.com/sets/30262-1,http://www.brickpicker.com/bpms/set.cfm?set=30262-1
30280-1,the-piece-of-resistance-the-lego-movie-2014,http://rebrickable.com/sets/30280-1/the-piece-of-resistance-the-lego-movie-2014,http://brickset.com/sets/30280-1,http://www.brickpicker.com/bpms/set.cfm?set=30280-1
40099-1,monthly-mini-model-build-june-2014-jet-ski-lego-brand-store-2014,http://rebrickable.com/sets/40099-1/monthly-mini-model-build-june-2014-jet-ski-lego-brand-store-2014,http://brickset.com/sets/40099-1,http://www.brickpicker.com/bpms/set.cfm?set=40099-1
30264-1,frax-phoenix-flyer-legends-of-chima-2014,http://rebrickable.com/sets/30264-1/frax-phoenix-flyer-legends-of-chima-2014,http://brickset.com/sets/30264-1,http://www.brickpicker.com/bpms/set.cfm?set=30264-1
30115-1,jungle-boat-jungle-rescue-2014,http://rebrickable.com/sets/30115-1/jungle-boat-jungle-rescue-2014,http://brickset.com/sets/30115-1,http://www.brickpicker.com/bpms/set.cfm?set=30115-1
30265-1,worriz-fire-bike-legends-of-chima-2014,http://rebrickable.com/sets/30265-1/worriz-fire-bike-legends-of-chima-2014,http://brickset.com/sets/30265-1,http://www.brickpicker.com/bpms/set.cfm?set=30265-1
40116-1,hero-factory-promo-hero-factory-2014,http://rebrickable.com/sets/40116-1/hero-factory-promo-hero-factory-2014,http://brickset.com/sets/40116-1,http://www.brickpicker.com/bpms/set.cfm?set=40116-1
10524-1,farm-tractor-duplo-2014,http://rebrickable.com/sets/10524-1/farm-tractor-duplo-2014,http://brickset.com/sets/10524-1,http://www.brickpicker.com/bpms/set.cfm?set=10524-1
30114-1,andrea039%3Bs-beach-lounge-friends-2014,http://rebrickable.com/sets/30114-1/andrea039%3Bs-beach-lounge-friends-2014,http://brickset.com/sets/30114-1,http://www.brickpicker.com/bpms/set.cfm?set=30114-1
561410-1,halloween-shop-friends-2014,http://rebrickable.com/sets/561410-1/halloween-shop-friends-2014,http://brickset.com/sets/561410-1,http://www.brickpicker.com/bpms/set.cfm?set=561410-1
30113-1,stephanies-bakery-stand-friends-2014,http://rebrickable.com/sets/30113-1/stephanies-bakery-stand-friends-2014,http://brickset.com/sets/30113-1,http://www.brickpicker.com/bpms/set.cfm?set=30113-1
40117-1,hero-factory-villain-promo-villains-2014,http://rebrickable.com/sets/40117-1/hero-factory-villain-promo-villains-2014,http://brickset.com/sets/40117-1,http://www.brickpicker.com/bpms/set.cfm?set=40117-1
561409-1,cookie-kitchen-friends-2014,http://rebrickable.com/sets/561409-1/cookie-kitchen-friends-2014,http://brickset.com/sets/561409-1,http://www.brickpicker.com/bpms/set.cfm?set=561409-1
30281-1,micro-manager-battle-the-lego-movie-2014,http://rebrickable.com/sets/30281-1/micro-manager-battle-the-lego-movie-2014,http://brickset.com/sets/30281-1,http://www.brickpicker.com/bpms/set.cfm?set=30281-1
561408-1,summer-beach-friends-2014,http://rebrickable.com/sets/561408-1/summer-beach-friends-2014,http://brickset.com/sets/561408-1,http://www.brickpicker.com/bpms/set.cfm?set=561408-1
850935-1,classic-minifigure-graduation-set-gear-2014,http://rebrickable.com/sets/850935-1/classic-minifigure-graduation-set-gear-2014,http://brickset.com/sets/850935-1,http://www.brickpicker.com/bpms/set.cfm?set=850935-1
850939-1,santa-set-christmas-2014,http://rebrickable.com/sets/850939-1/santa-set-christmas-2014,http://brickset.com/sets/850939-1,http://www.brickpicker.com/bpms/set.cfm?set=850939-1
75056-24,advent-calendar-2014-star-wars-day-23-holiday-fireplace-star-wars-2014,http://rebrickable.com/sets/75056-24/advent-calendar-2014-star-wars-day-23-holiday-fireplace-star-wars-2014,http://brickset.com/sets/75056-24,http://www.brickpicker.com/bpms/set.cfm?set=75056-24
10573-1,creative-animals-duplo-2014,http://rebrickable.com/sets/10573-1/creative-animals-duplo-2014,http://brickset.com/sets/10573-1,http://www.brickpicker.com/bpms/set.cfm?set=10573-1
30266-1,sykors-ice-cruiser-legends-of-chima-2014,http://rebrickable.com/sets/30266-1/sykors-ice-cruiser-legends-of-chima-2014,http://brickset.com/sets/30266-1,http://www.brickpicker.com/bpms/set.cfm?set=30266-1
LOC2-14,outland-jump-legends-of-chima-2014,http://rebrickable.com/sets/LOC2-14/outland-jump-legends-of-chima-2014,http://brickset.com/sets/LOC2-14,http://www.brickpicker.com/bpms/set.cfm?set=LOC2-14
41040-1,advent-calendar-2014-friends-friends-2014,http://rebrickable.com/sets/41040-1/advent-calendar-2014-friends-friends-2014,http://brickset.com/sets/41040-1,http://www.brickpicker.com/bpms/set.cfm?set=41040-1
60063-1,advent-calendar-2014-city-city-2014,http://rebrickable.com/sets/60063-1/advent-calendar-2014-city-city-2014,http://brickset.com/sets/60063-1,http://www.brickpicker.com/bpms/set.cfm?set=60063-1
75056-1,advent-calendar-2014-star-wars-star-wars-2014,http://rebrickable.com/sets/75056-1/advent-calendar-2014-star-wars-star-wars-2014,http://brickset.com/sets/75056-1,http://www.brickpicker.com/bpms/set.cfm?set=75056-1
10574-1,creative-ice-cream-duplo-2014,http://rebrickable.com/sets/10574-1/creative-ice-cream-duplo-2014,http://brickset.com/sets/10574-1,http://www.brickpicker.com/bpms/set.cfm?set=10574-1
5002113-1,beach-hammock-friends-2014,http://rebrickable.com/sets/5002113-1/beach-hammock-friends-2014,http://brickset.com/sets/5002113-1,http://www.brickpicker.com/bpms/set.cfm?set=5002113-1
391407-1,fire-spinner-legends-of-chima-2014,http://rebrickable.com/sets/391407-1/fire-spinner-legends-of-chima-2014,http://brickset.com/sets/391407-1,http://www.brickpicker.com/bpms/set.cfm?set=391407-1
60063-23,advent-calendar-2014-city-day-22-christmas-tree-city-2014,http://rebrickable.com/sets/60063-23/advent-calendar-2014-city-day-22-christmas-tree-city-2014,http://brickset.com/sets/60063-23,http://www.brickpicker.com/bpms/set.cfm?set=60063-23
FRNDSMAGBEACH-1,lego-friends-magazine-issue-039%3Bfriends-on-the-beach039%3B-polybag-friends-2014,http://rebrickable.com/sets/FRNDSMAGBEACH-1/lego-friends-magazine-issue-039%3Bfriends-on-the-beach039%3B-polybag-friends-2014,http://brickset.com/sets/FRNDSMAGBEACH-1,http://www.brickpicker.com/bpms/set.cfm?set=FRNDSMAGBEACH-1
LOC391403-1,tripod-cannon-chi-and-axe-legends-of-chima-2014,http://rebrickable.com/sets/LOC391403-1/tripod-cannon-chi-and-axe-legends-of-chima-2014,http://brickset.com/sets/LOC391403-1,http://www.brickpicker.com/bpms/set.cfm?set=LOC391403-1
75056-16,advent-calendar-2014-star-wars-day-15-snowspeeder-star-wars-2014,http://rebrickable.com/sets/75056-16/advent-calendar-2014-star-wars-day-15-snowspeeder-star-wars-2014,http://brickset.com/sets/75056-16,http://www.brickpicker.com/bpms/set.cfm?set=75056-16
75056-20,advent-calendar-2014-star-wars-day-19-holiday-speeder-bike-star-wars-2014,http://rebrickable.com/sets/75056-20/advent-calendar-2014-star-wars-day-19-holiday-speeder-bike-star-wars-2014,http://brickset.com/sets/75056-20,http://www.brickpicker.com/bpms/set.cfm?set=75056-20
75056-22,advent-calendar-2014-star-wars-day-21-anakin039%3Bs-y-wing-starfighter-star-wars-2014,http://rebrickable.com/sets/75056-22/advent-calendar-2014-star-wars-day-21-anakin039%3Bs-y-wing-starfighter-star-wars-2014,http://brickset.com/sets/75056-22,http://www.brickpicker.com/bpms/set.cfm?set=75056-22
TRUBatSignal-1,batman-bat-signal-super-heroes-2014,http://rebrickable.com/sets/TRUBatSignal-1/batman-bat-signal-super-heroes-2014,http://brickset.com/sets/TRUBatSignal-1,http://www.brickpicker.com/bpms/set.cfm?set=TRUBatSignal-1
10567-1,toddler-build-and-boat-fun-duplo-2014,http://rebrickable.com/sets/10567-1/toddler-build-and-boat-fun-duplo-2014,http://brickset.com/sets/10567-1,http://www.brickpicker.com/bpms/set.cfm?set=10567-1
41040-24,advent-calendar-2014-friends-day-23-christmas-tree-friends-2014,http://rebrickable.com/sets/41040-24/advent-calendar-2014-friends-day-23-christmas-tree-friends-2014,http://brickset.com/sets/41040-24,http://www.brickpicker.com/bpms/set.cfm?set=41040-24
5002812-1,d2c-minifigure-retro-set-2014-space-2014,http://rebrickable.com/sets/5002812-1/d2c-minifigure-retro-set-2014-space-2014,http://brickset.com/sets/5002812-1,http://www.brickpicker.com/bpms/set.cfm?set=5002812-1
60063-8,advent-calendar-2014-city-day-7-little-shop-city-2014,http://rebrickable.com/sets/60063-8/advent-calendar-2014-city-day-7-little-shop-city-2014,http://brickset.com/sets/60063-8,http://www.brickpicker.com/bpms/set.cfm?set=60063-8
75056-4,advent-calendar-2014-star-wars-day-3-republic-cannon-star-wars-2014,http://rebrickable.com/sets/75056-4/advent-calendar-2014-star-wars-day-3-republic-cannon-star-wars-2014,http://brickset.com/sets/75056-4,http://www.brickpicker.com/bpms/set.cfm?set=75056-4
41040-11,advent-calendar-2014-friends-day-10-friends-kitchen-accessories-friends-2014,http://rebrickable.com/sets/41040-11/advent-calendar-2014-friends-day-10-friends-kitchen-accessories-friends-2014,http://brickset.com/sets/41040-11,http://www.brickpicker.com/bpms/set.cfm?set=41040-11
41040-18,advent-calendar-2014-friends-day-17-holiday-fireplace-friends-2014,http://rebrickable.com/sets/41040-18/advent-calendar-2014-friends-day-17-holiday-fireplace-friends-2014,http://brickset.com/sets/41040-18,http://www.brickpicker.com/bpms/set.cfm?set=41040-18
41040-25,advent-calendar-2014-friends-day-24-present-with-skates-camera-friends-2014,http://rebrickable.com/sets/41040-25/advent-calendar-2014-friends-day-24-present-with-skates-camera-friends-2014,http://brickset.com/sets/41040-25,http://www.brickpicker.com/bpms/set.cfm?set=41040-25
LOC391409-1,ice-prison-legends-of-chima-2014,http://rebrickable.com/sets/LOC391409-1/ice-prison-legends-of-chima-2014,http://brickset.com/sets/LOC391409-1,http://www.brickpicker.com/bpms/set.cfm?set=LOC391409-1
60063-7,advent-calendar-2014-city-day-6-fruit-stall-city-2014,http://rebrickable.com/sets/60063-7/advent-calendar-2014-city-day-6-fruit-stall-city-2014,http://brickset.com/sets/60063-7,http://www.brickpicker.com/bpms/set.cfm?set=60063-7
71002-17,lego-collectable-minifigures-series-11-complete-series-11-minifigures-2014,http://rebrickable.com/sets/71002-17/lego-collectable-minifigures-series-11-complete-series-11-minifigures-2014,http://brickset.com/sets/71002-17,http://www.brickpicker.com/bpms/set.cfm?set=71002-17
71004-17,lego-minifigures-the-lego-movie-series-complete-the-lego-movie-series-2014,http://rebrickable.com/sets/71004-17/lego-minifigures-the-lego-movie-series-complete-the-lego-movie-series-2014,http://brickset.com/sets/71004-17,http://www.brickpicker.com/bpms/set.cfm?set=71004-17
71005-17,lego-minifigures-the-simpsons-series-complete-the-simpsons-2014,http://rebrickable.com/sets/71005-17/lego-minifigures-the-simpsons-series-complete-the-simpsons-2014,http://brickset.com/sets/71005-17,http://www.brickpicker.com/bpms/set.cfm?set=71005-17
71007-17,lego-minifigures-series-12-complete-series-12-minifigures-2014,http://rebrickable.com/sets/71007-17/lego-minifigures-series-12-complete-series-12-minifigures-2014,http://brickset.com/sets/71007-17,http://www.brickpicker.com/bpms/set.cfm?set=71007-17
75056-8,advent-calendar-2014-star-wars-day-7-snowball-missle-launcher-star-wars-2014,http://rebrickable.com/sets/75056-8/advent-calendar-2014-star-wars-day-7-snowball-missle-launcher-star-wars-2014,http://brickset.com/sets/75056-8,http://www.brickpicker.com/bpms/set.cfm?set=75056-8
75056-13,advent-calendar-2014-star-wars-day-12-luke039%3Bs-landspeeder-star-wars-2014,http://rebrickable.com/sets/75056-13/advent-calendar-2014-star-wars-day-12-luke039%3Bs-landspeeder-star-wars-2014,http://brickset.com/sets/75056-13,http://www.brickpicker.com/bpms/set.cfm?set=75056-13
41040-9,advent-calendar-2014-friends-day-8-chairs-friends-2014,http://rebrickable.com/sets/41040-9/advent-calendar-2014-friends-day-8-chairs-friends-2014,http://brickset.com/sets/41040-9,http://www.brickpicker.com/bpms/set.cfm?set=41040-9
60063-22,advent-calendar-2014-city-day-21-christmas-present-and-stocking-city-2014,http://rebrickable.com/sets/60063-22/advent-calendar-2014-city-day-21-christmas-present-and-stocking-city-2014,http://brickset.com/sets/60063-22,http://www.brickpicker.com/bpms/set.cfm?set=60063-22
60063-24,advent-calendar-2014-city-day-23-tricycle-city-2014,http://rebrickable.com/sets/60063-24/advent-calendar-2014-city-day-23-tricycle-city-2014,http://brickset.com/sets/60063-24,http://www.brickpicker.com/bpms/set.cfm?set=60063-24
75056-15,advent-calendar-2014-star-wars-day-14-moisture-vaporator--star-wars-2014,http://rebrickable.com/sets/75056-15/advent-calendar-2014-star-wars-day-14-moisture-vaporator--star-wars-2014,http://brickset.com/sets/75056-15,http://www.brickpicker.com/bpms/set.cfm?set=75056-15
75056-18,advent-calendar-2014-star-wars-day-17-hoth-command-center-star-wars-2014,http://rebrickable.com/sets/75056-18/advent-calendar-2014-star-wars-day-17-hoth-command-center-star-wars-2014,http://brickset.com/sets/75056-18,http://www.brickpicker.com/bpms/set.cfm?set=75056-18
75056-2,advent-calendar-2014-star-wars-day-1-armored-assault-tank-aat-star-wars-2014,http://rebrickable.com/sets/75056-2/advent-calendar-2014-star-wars-day-1-armored-assault-tank-aat-star-wars-2014,http://brickset.com/sets/75056-2,http://www.brickpicker.com/bpms/set.cfm?set=75056-2
41040-12,advent-calendar-2014-friends-day-11-stove-friends-2014,http://rebrickable.com/sets/41040-12/advent-calendar-2014-friends-day-11-stove-friends-2014,http://brickset.com/sets/41040-12,http://www.brickpicker.com/bpms/set.cfm?set=41040-12
41040-14,advent-calendar-2014-friends-day-13-sideboard-friends-2014,http://rebrickable.com/sets/41040-14/advent-calendar-2014-friends-day-13-sideboard-friends-2014,http://brickset.com/sets/41040-14,http://www.brickpicker.com/bpms/set.cfm?set=41040-14
41040-6,advent-calendar-2014-friends-day-5-holiday-window-scene-friends-2014,http://rebrickable.com/sets/41040-6/advent-calendar-2014-friends-day-5-holiday-window-scene-friends-2014,http://brickset.com/sets/41040-6,http://www.brickpicker.com/bpms/set.cfm?set=41040-6
561407-1,dog-grooming-friends-2014,http://rebrickable.com/sets/561407-1/dog-grooming-friends-2014,http://brickset.com/sets/561407-1,http://www.brickpicker.com/bpms/set.cfm?set=561407-1
60063-17,advent-calendar-2014-city-day-16-santas-snowmobile-city-2014,http://rebrickable.com/sets/60063-17/advent-calendar-2014-city-day-16-santas-snowmobile-city-2014,http://brickset.com/sets/60063-17,http://www.brickpicker.com/bpms/set.cfm?set=60063-17
75056-10,advent-calendar-2014-star-wars-day-9-anakin039%3Bs-jedi-starfighter-star-wars-2014,http://rebrickable.com/sets/75056-10/advent-calendar-2014-star-wars-day-9-anakin039%3Bs-jedi-starfighter-star-wars-2014,http://brickset.com/sets/75056-10,http://www.brickpicker.com/bpms/set.cfm?set=75056-10
LOC114-1,grumlo-promo-minifigure-legends-of-chima-2014,http://rebrickable.com/sets/LOC114-1/grumlo-promo-minifigure-legends-of-chima-2014,http://brickset.com/sets/LOC114-1,http://www.brickpicker.com/bpms/set.cfm?set=LOC114-1
10522-1,farm-animals-duplo-2014,http://rebrickable.com/sets/10522-1/farm-animals-duplo-2014,http://brickset.com/sets/10522-1,http://www.brickpicker.com/bpms/set.cfm?set=10522-1
41040-15,advent-calendar-2014-friends-day-14-goblets-and-food-friends-2014,http://rebrickable.com/sets/41040-15/advent-calendar-2014-friends-day-14-goblets-and-food-friends-2014,http://brickset.com/sets/41040-15,http://www.brickpicker.com/bpms/set.cfm?set=41040-15
41040-16,advent-calendar-2014-friends-day-15-sink-friends-2014,http://rebrickable.com/sets/41040-16/advent-calendar-2014-friends-day-15-sink-friends-2014,http://brickset.com/sets/41040-16,http://www.brickpicker.com/bpms/set.cfm?set=41040-16
41040-19,advent-calendar-2014-friends-day-18-end-table-and-book-friends-2014,http://rebrickable.com/sets/41040-19/advent-calendar-2014-friends-day-18-end-table-and-book-friends-2014,http://brickset.com/sets/41040-19,http://www.brickpicker.com/bpms/set.cfm?set=41040-19
41040-3,advent-calendar-2014-friends-day-2-sled-friends-2014,http://rebrickable.com/sets/41040-3/advent-calendar-2014-friends-day-2-sled-friends-2014,http://brickset.com/sets/41040-3,http://www.brickpicker.com/bpms/set.cfm?set=41040-3
41040-8,advent-calendar-2014-friends-day-7-table-friends-2014,http://rebrickable.com/sets/41040-8/advent-calendar-2014-friends-day-7-table-friends-2014,http://brickset.com/sets/41040-8,http://www.brickpicker.com/bpms/set.cfm?set=41040-8
60063-18,advent-calendar-2014-city-day-17-santas-sled-with-box-city-2014,http://rebrickable.com/sets/60063-18/advent-calendar-2014-city-day-17-santas-sled-with-box-city-2014,http://brickset.com/sets/60063-18,http://www.brickpicker.com/bpms/set.cfm?set=60063-18
60063-20,advent-calendar-2014-city-day-19-turkey-dinner-city-2014,http://rebrickable.com/sets/60063-20/advent-calendar-2014-city-day-19-turkey-dinner-city-2014,http://brickset.com/sets/60063-20,http://www.brickpicker.com/bpms/set.cfm?set=60063-20
71007-1,wizard-series-12-minifigures-2014,http://rebrickable.com/sets/71007-1/wizard-series-12-minifigures-2014,http://brickset.com/sets/71007-1,http://www.brickpicker.com/bpms/set.cfm?set=71007-1
75056-11,advent-calendar-2014-star-wars-day-10-tie-fighter-star-wars-2014,http://rebrickable.com/sets/75056-11/advent-calendar-2014-star-wars-day-10-tie-fighter-star-wars-2014,http://brickset.com/sets/75056-11,http://www.brickpicker.com/bpms/set.cfm?set=75056-11
